rasch_score,sum_score,HH1,HH23r1.x,HH23r2,HH23r3.x,HHCr1,HHCr2,HHCr3,HHAr1,HHAr2,HHAr3,HH4,HH5,HH6r1,HH6r2,HH6r3,HH6r4,HH6r5,HH6r6,HHR,Q2,hRegionUS,HH7,HHO,HH8,HH9,HH10,HH10_1,HH11,HH12r1,noanswerHH12_r8,HH12a,HH13r1,noanswerHH13_r8,HH13a,HHI.x,Gender,Age,Number in household,Children,Education,Household Income,Employment Status,Home Ownership,Region,Race,Hispanic Origin
0.656077935,12,2,0,1,0,0,1,0,0,1,1,26,1,1,0,0,0,0,0,1,22,1,2,1,4,2,2006,NA,5,NA,1,7,NA,1,2,2,Female,26,3,None,Vocational or Technical Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,Prefer not to answer,Yes
-0.462501041,2,2,0,0,2,0,1,0,1,0,0,72,1,1,0,0,0,0,0,1,42,2,1,2,2,3,1972,NA,2,NA,1,1,NA,1,2,2,Female,72,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Own,Region 2: Midwest,Caucasian / White,Yes
-0.121493301,7,5,2,2,0,1,0,1,0,1,1,56,1,1,0,0,0,0,0,1,6,4,1,2,1,5,2010,NA,4,1750,0,NA,32000,0,NA,2,Female,57,5 or more,4,Associate's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
0.507784187,11,4,2,2,0,1,0,1,0,1,0,45,1,1,0,0,0,0,0,1,5,4,2,1,6,0,2013,NA,5,NA,1,2,40000,0,NA,2,Male,46,4,5 or more,Associate's Degree,"25,000 to 49,999",Unemployed,Rent,Region 4: West,Other,Yes
0.656077935,14,4,3,1,0,1,0,1,0,1,0,31,2,0,1,0,0,0,0,2,17,2,2,1,3,3,2015,0,5,NA,1,1,0,0,NA,1,Female,31,4,3,"Some College, University, Technical School or Further Education","Less than 15,000",Stay-at-Home Parent,Rent,Region 2: Midwest,African American / Black,No
-0.121493301,4,2,0,0,2,0,1,0,1,0,0,61,1,0,0,1,0,0,0,1,5,4,1,2,2,2,2010,NA,2,250,0,NA,32000,0,NA,2,Female,61,2,None,Associate's Degree,"25,000 to 49,999",Retired,Own,Region 4: West,"Native American, Inuit or Aleut",Yes
0.507784187,16,4,0,2,2,0,1,0,1,1,0,20,1,0,0,0,0,0,1,1,5,4,2,1,5,4,2003,NA,3,10000,0,NA,35000,0,NA,2,Male,20,4,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time Student,Rent,Region 4: West,Other,Yes
0.507784187,11,4,2,2,0,1,0,1,0,1,0,29,2,0,1,0,0,0,0,2,23,2,2,1,2,3,2015,2,5,1000,0,NA,NA,1,2,2,Female,29,4,2,"Some College, University, Technical School or Further Education","15,000 to 24,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
-0.289497185,7,4,2,2,0,1,0,1,0,1,0,35,2,0,1,0,0,0,0,2,23,2,1,2,2,3,2017,1,4,724,0,NA,78000,0,NA,3,Male,35,4,2,"Some College, University, Technical School or Further Education","50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,African American / Black,No
1.492091633,20,2,0,1,0,0,1,0,0,1,1,28,2,0,1,0,0,0,0,2,5,4,3,1,3,2,2015,1,2,1000,0,NA,2100,0,NA,1,Female,29,2,None,Bachelor's Degree,"Less than 15,000",Part-time,Live with family member(s) in their residence,Region 4: West,African American / Black,No
0.656077935,13,3,1,2,0,1,0,1,0,1,0,28,2,0,1,0,0,0,0,2,26,2,2,1,5,1,2015,2,5,NA,1,3,NA,1,3,3,Female,29,2,1,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
0.507784187,13,5,1,1,0,1,0,1,0,1,1,40,2,0,1,0,0,0,0,2,48,4,2,1,3,2,2018,3,5,1500,0,NA,175000,0,NA,3,Female,40,4,1,Associate's Degree,"100,000 to 149,999","Contract, Freelance or Temporary Employee",Rent,Region 4: West,African American / Black,No
-1.015691666,1,1,0,0,0,0,1,0,0,0,1,53,2,0,1,0,0,0,0,2,3,4,2,1,7,1,2013,NA,4,2000,0,NA,66000,0,NA,3,Female,53,1,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","50,000 to 74,999",Unemployed,Rent,Region 4: West,African American / Black,No
0.656077935,12,1,0,1,0,0,1,0,0,1,0,36,2,0,1,0,0,0,0,2,11,3,1,2,2,3,2018,2,4,650,0,NA,75000,0,NA,3,Female,53,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Part-time,Rent,Region 3: South,African American / Black,No
-0.64090161,3,3,0,1,2,0,1,0,1,1,0,69,2,0,1,0,0,0,0,2,26,2,1,2,2,3,1984,NA,2,1225,0,NA,85000,0,NA,3,Male,70,3,1,Bachelor's Degree,"50,000 to 74,999",Retired,Own,Region 2: Midwest,African American / Black,No
0.656077935,12,2,0,0,2,0,1,0,1,0,0,67,2,0,1,0,0,0,0,2,11,3,1,2,2,3,1994,NA,3,NA,1,4,44000,0,NA,2,Male,67,2,None,Secondary (high school) Education,"50,000 to 74,999",Retired,Own,Region 3: South,African American / Black,No
-0.64090161,5,2,0,0,2,0,1,0,1,0,0,68,2,0,1,0,0,0,0,2,11,3,1,2,2,3,1992,NA,3,NA,1,3,31000,0,NA,2,Female,68,2,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 3: South,African American / Black,No
-0.289497185,4,2,0,0,0,0,1,0,0,0,1,55,1,1,0,1,0,0,1,1,5,4,1,2,2,3,2009,NA,4,2900,0,NA,150000,0,NA,3,Female,67,2,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
1.886654008,24,2,0,1,0,0,1,0,0,1,1,47,2,0,0,0,1,0,0,3,35,2,2,1,3,3,2016,1,5,NA,1,7,NA,1,3,3,Male,47,2,None,Vocational or Technical Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,Asian / Asian American,No
0.507784187,8,1,0,0,1,0,1,0,1,0,0,51,2,1,0,0,0,0,0,3,5,4,1,2,2,3,2008,NA,4,1500,0,NA,48000,0,NA,2,Male,51,1,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","25,000 to 49,999",Retired,Own,Region 4: West,Caucasian / White,No
-1.417578441,0,3,0,1,2,0,1,0,1,1,0,64,2,1,0,0,0,0,0,3,31,1,1,2,2,4,2012,NA,4,15000,0,NA,1000000,0,NA,3,Male,65,3,None,Incomplete Secondary (high school) Education,1 million +,Stay-at-Home Parent,Own,Region 1: Northeast,Caucasian / White,No
1.221937109,20,2,0,0,0,0,1,0,0,0,1,65,2,0,0,0,1,0,0,3,5,4,1,2,2,5,1988,NA,3,4000,0,NA,175000,0,NA,3,Male,65,2,3,Bachelor's Degree,"150,000 to 199,999",Retired,Own,Region 4: West,Asian / Asian American,No
-1.015691666,3,4,2,1,1,1,0,1,1,1,0,38,1,1,0,0,0,0,0,1,33,1,1,2,2,3,2006,NA,4,5000,0,NA,112000,0,NA,3,Male,39,4,2,Master's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,Yes
-0.64090161,3,6,4,0,2,1,0,1,1,0,0,41,1,1,0,0,0,0,0,1,44,3,1,2,2,5,2014,0,4,3200,0,NA,250000,0,NA,3,Male,41,5 or more,3,Master's Degree,"200,000 to 249,999",Full-time (30 or more hours per week),Own,Region 3: South,Caucasian / White,Yes
-0.462501041,4,2,0,0,2,0,1,0,1,0,0,80,2,1,0,0,0,0,0,3,10,3,1,2,2,3,1983,NA,3,170,0,NA,46000,0,NA,2,Female,81,2,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","25,000 to 49,999",Retired,Own,Region 3: South,Caucasian / White,No
-0.289497185,4,3,1,0,0,1,0,1,0,0,1,58,2,1,0,0,0,0,0,3,34,3,1,2,2,3,2001,NA,3,1200,0,NA,58000,0,NA,3,Male,58,3,1,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Own,Region 3: South,Caucasian / White,No
0.356195034,8,5,2,2,0,1,0,1,0,1,1,36,1,1,0,0,0,0,0,1,22,1,1,2,2,5,1983,NA,3,3000,0,NA,100000,0,NA,3,Male,63,4,4,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Other,Yes
-0.64090161,2,1,0,0,0,0,1,0,0,0,1,53,1,1,0,0,0,0,0,1,10,3,1,2,2,3,1972,NA,2,500,0,NA,50000,0,NA,2,Male,70,1,None,Master's Degree,"50,000 to 74,999",Retired,Own,Region 3: South,Caucasian / White,Yes
-0.64090161,3,1,0,1,0,0,1,0,0,1,0,31,2,1,0,0,0,0,0,3,44,3,2,1,6,1,2012,NA,2,119,0,NA,6500,0,NA,1,Male,31,1,None,Bachelor's Degree,"Less than 15,000","Contract, Freelance or Temporary Employee",Rent,Region 3: South,Caucasian / White,No
-0.289497185,4,2,0,0,2,0,1,0,1,0,0,72,2,1,0,0,0,0,0,3,50,2,2,1,2,2,2015,1,4,365,0,NA,35000,0,NA,2,Male,72,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Rent,Region 2: Midwest,Caucasian / White,No
-1.015691662,2,4,0,2,2,0,1,0,1,1,0,54,1,1,0,0,0,0,0,1,3,4,1,2,2,4,2012,NA,4,1100,0,NA,175000,0,NA,3,Male,54,4,2,Bachelor's Degree,"150,000 to 199,999",Full-time (30 or more hours per week),Own,Region 4: West,Other,Yes
-0.462501041,3,1,0,0,0,0,1,0,0,0,1,63,2,1,0,0,0,0,0,3,26,2,1,2,2,2,1978,NA,2,825,0,NA,48000,0,NA,2,Female,63,1,None,Secondary (high school) Education,"25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,Caucasian / White,No
-0.825116057,3,3,0,1,0,0,1,0,0,1,1,57,2,1,0,0,0,0,0,3,5,4,1,2,2,5,1994,NA,3,350,0,NA,150000,0,NA,3,Male,57,3,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,No
-0.64090161,2,2,0,1,0,0,1,0,0,1,1,59,2,0,1,1,0,0,0,2,5,4,1,2,2,5,1996,NA,3,1400,0,NA,15000,0,NA,1,Male,59,2,1,Bachelor's Degree,"100,000 to 149,999",Unemployed,Own,Region 4: West,African American / Black,No
0.507784187,10,8,2,4,0,1,0,1,0,1,1,44,2,1,0,0,0,0,0,3,24,2,1,2,2,5,1989,NA,3,NA,1,6,NA,1,6,3,Male,58,5 or more,5 or more,Master's Degree,"250,000 to 499,999",Retired,Own,Region 2: Midwest,Caucasian / White,No
-0.64090161,4,3,0,2,0,0,1,0,0,1,1,58,1,1,0,1,0,0,0,1,5,4,1,2,2,4,1995,NA,3,1600,0,NA,9500,0,NA,1,Female,58,3,2,Bachelor's Degree,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,No
-0.64090161,2,2,0,0,2,0,1,0,1,0,0,71,2,1,0,0,0,0,0,3,14,2,1,2,2,4,1985,NA,2,500,0,NA,72000,0,NA,3,Male,71,2,None,"Some College, University, Technical School or Further Education","75,000 to 99,999",Retired,Own,Region 2: Midwest,Caucasian / White,No
-0.121493301,6,5,0,3,0,0,1,0,0,1,1,59,2,0,0,0,1,0,0,3,43,3,1,2,2,3,1987,NA,3,1000,0,NA,65000,0,NA,3,Male,67,5 or more,3,Associate's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 3: South,Asian / Asian American,No
-0.289497185,6,2,0,0,0,0,1,0,0,0,1,64,2,1,0,0,0,0,0,3,47,3,1,2,2,5,1993,NA,2,2500,0,NA,225000,0,NA,3,Female,64,2,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","200,000 to 249,999",Self-employed,Own,Region 3: South,Caucasian / White,No
-0.289497185,5,2,0,0,0,0,1,0,0,0,1,63,2,1,0,0,0,0,0,3,15,2,1,2,2,3,1980,NA,3,250,0,NA,140000,0,NA,3,Female,52,2,None,Vocational or Technical Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,Caucasian / White,No
-1.015691666,2,2,1,0,1,1,0,1,1,0,0,50,2,1,0,0,0,0,0,3,5,4,1,2,2,1,2000,NA,4,775,0,NA,55000,0,NA,3,Male,50,2,1,Bachelor's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,No
-0.64090161,3,5,0,3,2,0,1,0,1,1,0,76,2,1,0,0,0,0,0,3,28,2,1,2,2,4,2012,NA,3,985,0,NA,74000,0,NA,3,Male,76,4,None,Bachelor's Degree,"50,000 to 74,999",Retired,Own,Region 2: Midwest,"Native American, Inuit or Aleut",No
-0.121493301,5,2,0,1,1,0,1,0,1,1,0,69,2,1,0,0,0,0,0,3,11,3,1,2,2,5,2003,NA,4,200,0,NA,225000,0,NA,3,Male,70,2,None,"Some College, University, Technical School or Further Education","200,000 to 249,999",Retired,Own,Region 3: South,Caucasian / White,No
-0.64090161,3,1,0,0,1,0,1,0,1,0,0,68,2,1,0,0,0,0,0,3,10,3,1,2,2,4,1995,NA,3,NA,1,6,125000,0,NA,3,Male,73,1,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","100,000 to 149,999","Contract, Freelance or Temporary Employee",Own,Region 3: South,Other,No
-1.015691666,1,1,0,0,1,0,1,0,1,0,0,76,2,1,0,0,0,0,0,3,17,2,1,2,2,2,2002,NA,1,400,0,NA,21000,0,NA,1,Female,76,1,None,Master's Degree,"15,000 to 24,999",Retired,Own,Region 2: Midwest,Caucasian / White,No
0.943932657,14,2,0,2,0,0,1,0,0,1,0,36,2,1,0,0,0,0,0,3,6,4,1,2,2,4,2018,2,3,3000,0,NA,145000,0,NA,3,Female,36,2,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Rent,Region 4: West,Caucasian / White,No
-1.015691662,1,2,0,0,0,0,1,0,0,0,1,46,2,1,0,0,0,0,0,3,33,1,1,2,7,1,2014,1,1,2700,0,NA,160000,0,NA,3,Male,46,2,None,Bachelor's Degree,"150,000 to 199,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,No
-0.64090161,1,3,0,0,1,0,1,0,1,0,1,54,2,1,0,0,0,0,0,3,34,3,1,2,2,3,1975,NA,2,NA,1,2,50000,0,NA,2,Female,78,3,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","25,000 to 49,999",Part-time,Own,Region 3: South,Caucasian / White,No
0.507784187,10,3,0,1,2,0,1,0,1,1,0,60,2,1,0,0,0,0,0,3,22,1,1,2,2,3,2000,NA,2,4000,0,NA,250000,0,NA,3,Male,60,3,1,Bachelor's Degree,"200,000 to 249,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,No
-1.630025016,0,2,0,0,1,0,1,0,1,0,1,64,2,1,0,0,0,0,0,3,10,3,1,2,2,2,2009,NA,4,420,0,NA,75000,0,NA,3,Female,64,2,None,Master's Degree,"75,000 to 99,999",Retired,Own,Region 3: South,Caucasian / White,No
-0.289497185,3,2,0,0,2,0,1,0,1,0,0,83,2,1,0,0,0,0,0,3,33,1,1,2,2,3,1984,NA,3,2000,0,NA,150000,0,NA,3,Male,83,2,None,Master's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,No
0.041887645,8,2,0,0,2,0,1,0,1,0,0,83,2,1,0,0,0,0,0,3,4,3,1,2,2,3,2003,NA,2,1100,0,NA,50000,0,NA,2,Male,83,2,None,Master's Degree,"50,000 to 74,999",Retired,Own,Region 3: South,Caucasian / White,No
-1.01558289,4,2,0,0,0,0,1,0,0,0,1,61,2,1,0,0,0,0,0,3,10,3,1,2,2,4,2013,NA,2,100,0,NA,22000,0,NA,1,Female,62,2,None,Bachelor's Degree,"15,000 to 24,999",Part-time,Own,Region 3: South,Caucasian / White,No
-0.462501041,4,2,0,1,0,0,1,0,0,1,1,27,2,0,0,0,1,0,0,3,10,3,1,2,2,3,2018,1,3,530,0,NA,20000,0,NA,1,Male,27,1,None,Master's Degree,"25,000 to 49,999",Full-time Student,Rent,Region 3: South,Asian / Asian American,No
-0.64090161,3,2,0,0,0,0,1,0,0,0,1,60,2,1,0,0,0,0,0,3,23,2,1,2,2,3,1990,NA,3,NA,1,7,30000,0,NA,2,Female,71,2,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 2: Midwest,Caucasian / White,No
-0.825116057,1,4,0,2,2,0,1,0,1,1,0,28,2,0,0,0,1,0,0,3,3,4,1,2,2,4,2016,2,4,2500,0,NA,80000,0,NA,3,Male,27,1,None,Master's Degree,"Less than 15,000",Full-time Student,Own,Region 4: West,Asian / Asian American,No
-0.289497185,4,2,0,0,0,0,1,0,0,0,1,58,2,1,0,0,0,0,0,3,34,3,1,2,2,5,2017,1,3,NA,1,4,NA,1,1,1,Female,58,2,None,"Some College, University, Technical School or Further Education","Less than 15,000",Retired,Own,Region 3: South,Caucasian / White,No
-0.64090161,2,1,0,0,0,0,1,0,0,0,1,62,2,1,0,0,0,0,0,3,3,4,2,1,7,1,2018,2,4,1200,0,NA,11000,0,NA,1,Female,62,1,None,Vocational or Technical Degree,"Less than 15,000",Retired,Rent,Region 4: West,Caucasian / White,No
0.201002954,10,3,1,0,0,1,0,1,0,0,1,45,2,0,0,0,1,0,0,3,5,4,1,2,2,3,2000,NA,3,1000,0,NA,50000,0,NA,2,Female,45,3,2,Master's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 4: West,Asian / Asian American,No
-1.015691666,2,2,0,0,2,0,1,0,1,0,0,73,2,1,0,0,0,0,0,3,17,2,1,2,2,3,2011,NA,3,200,0,NA,20000,0,NA,1,Female,74,2,None,Bachelor's Degree,"15,000 to 24,999",Part-time,Own,Region 2: Midwest,Caucasian / White,No
-0.825116057,3,2,1,1,0,1,0,1,0,1,0,48,2,0,1,0,0,0,0,2,43,3,2,1,3,2,2017,2,2,750,0,NA,54000,0,NA,3,Female,48,4,1,Associate's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Rent,Region 3: South,African American / Black,No
1.221937109,17,1,0,0,1,0,1,0,1,0,0,65,2,1,0,0,0,0,0,3,5,4,2,1,6,0,1987,NA,1,1500,0,NA,22000,0,NA,1,Female,65,1,None,Bachelor's Degree,"25,000 to 49,999",Retired,Rent,Region 4: West,Caucasian / White,No
-1.212989604,2,2,0,2,0,0,1,0,0,1,0,61,2,1,0,0,0,0,0,3,10,3,1,2,2,3,2015,1,4,50,0,NA,33000,0,NA,2,Female,61,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Own,Region 3: South,Caucasian / White,No
0.201003786,7,4,1,1,0,1,0,1,0,1,1,48,2,1,0,0,0,0,0,3,15,2,1,2,2,3,2000,NA,2,625,0,NA,85000,0,NA,3,Female,48,4,1,Secondary (high school) Education,"25,000 to 49,999",Part-time,Own,Region 2: Midwest,Caucasian / White,No
-0.462501041,4,1,0,1,0,0,1,0,0,1,0,57,2,1,0,0,0,0,0,3,10,3,1,2,2,3,1999,NA,2,NA,1,1,0,0,NA,1,Male,57,1,None,Master's Degree,"Less than 15,000",Unemployed,Live with family member(s) in their residence,Region 3: South,Caucasian / White,No
-0.289497185,4,2,0,0,2,0,1,0,1,0,0,61,2,1,0,0,0,0,0,3,16,2,1,2,2,2,2009,NA,1,200,0,NA,26000,0,NA,2,Female,61,2,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Part-time,Own,Region 2: Midwest,Caucasian / White,No
-0.64090161,2,2,0,0,2,0,1,0,1,0,0,71,2,1,0,0,0,0,0,3,3,4,1,2,3,2,2016,1,2,850,0,NA,43000,0,NA,2,Male,71,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Own,Region 4: West,Caucasian / White,No
-0.289497185,3,1,0,0,0,0,1,0,0,0,1,40,1,1,0,0,0,0,0,1,23,2,2,1,7,1,2010,NA,3,859,0,NA,53000,0,NA,3,Male,40,2,None,Master's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,Other,Yes
-0.64090161,4,1,0,0,0,0,1,0,0,0,1,43,2,1,0,0,0,0,0,3,5,4,2,1,5,1,2013,NA,2,1005,0,NA,91000,0,NA,3,Female,68,2,1,Secondary (high school) Education,"25,000 to 49,999",Retired,Own,Region 4: West,Caucasian / White,No
0.041887645,7,2,0,0,2,0,1,0,1,0,0,67,2,0,1,0,0,0,0,2,44,3,1,2,2,3,2000,NA,3,2000,0,NA,50000,0,NA,2,Female,68,2,None,"Some College, University, Technical School or Further Education","50,000 to 74,999",Semi-retired,Own,Region 3: South,African American / Black,No
0.943932657,13,1,0,1,0,0,1,0,0,1,0,26,1,0,0,0,0,0,1,1,6,4,2,1,6,0,2017,2,1,1185,0,NA,80000,0,NA,3,Female,26,1,None,Bachelor's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Rent,Region 4: West,Caucasian / White,Yes
2.016209069,23,1,0,0,1,0,1,0,1,0,0,74,2,1,0,0,0,0,0,3,7,1,2,1,7,1,2018,3,5,1500,0,NA,NA,1,2,2,Female,74,1,None,Secondary (high school) Education,"15,000 to 24,999",Retired,Rent,Region 1: Northeast,Caucasian / White,No
-1.015691662,1,1,0,0,0,0,1,0,0,0,1,39,2,1,0,0,0,0,0,3,5,4,2,1,2,3,2011,NA,2,800,0,NA,45000,0,NA,2,Male,39,1,None,Vocational or Technical Degree,"25,000 to 49,999","Contract, Freelance or Temporary Employee",Live with family member(s) in their residence,Region 4: West,Caucasian / White,No
-0.825116057,2,4,2,2,0,1,0,1,0,1,0,31,2,1,0,0,0,0,0,3,19,3,1,2,1,3,2017,3,5,450,0,NA,NA,1,1,1,Female,31,4,2,"Some College, University, Technical School or Further Education","25,000 to 49,999",Part-time,Own,Region 3: South,Caucasian / White,No
-0.64090161,1,2,0,0,0,0,1,0,0,0,1,38,2,0,1,0,0,0,0,2,14,2,2,1,6,2,2014,1,2,1500,0,NA,140000,0,NA,3,Male,38,2,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
-0.289497185,3,2,0,2,0,0,1,0,0,1,0,23,2,1,0,0,0,0,0,3,11,3,2,1,8,2,2018,3,4,920,0,NA,34000,0,NA,2,Female,23,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Part-time,Rent,Region 3: South,Caucasian / White,No
-0.64090161,4,4,0,1,0,0,1,0,0,1,1,44,1,0,1,0,0,0,0,1,7,1,1,2,2,3,2010,NA,2,NA,1,3,NA,1,3,3,Female,44,4,1,Secondary (high school) Education,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Prefer not to answer,Yes
-0.64090161,1,1,0,0,1,0,1,0,1,0,0,84,2,1,0,0,0,0,0,3,10,3,1,2,2,2,1989,NA,2,500,0,NA,34000,0,NA,2,Female,84,1,None,Associate's Degree,"25,000 to 49,999",Part-time,Own,Region 3: South,Caucasian / White,No
-0.121493301,7,1,0,0,1,0,1,0,1,0,0,72,2,1,0,0,0,0,0,3,10,3,1,2,2,2,2013,NA,2,175,0,NA,50000,0,NA,2,Male,72,1,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 3: South,Caucasian / White,No
1.357876406,18,2,0,0,0,0,1,0,0,0,1,62,2,1,0,0,0,0,0,3,6,4,1,2,2,0,1999,NA,3,1500,0,NA,NA,1,2,2,Female,62,2,None,Master's Degree,"25,000 to 49,999",Retired,Own,Region 4: West,Caucasian / White,No
-0.825116057,0,5,1,1,0,1,0,1,0,1,1,34,1,1,0,0,0,0,0,1,44,3,1,2,2,4,2017,3,2,985,0,NA,49000,0,NA,2,Female,34,5 or more,3,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 3: South,Caucasian / White,Yes
0.201003786,6,2,0,2,0,0,1,0,0,1,0,55,2,1,0,0,0,0,0,3,31,1,1,2,2,4,2016,1,2,650,0,NA,9000,0,NA,1,Female,55,2,None,Associate's Degree,"Less than 15,000",Unemployed,Own,Region 1: Northeast,Caucasian / White,No
-0.825116057,2,1,0,1,0,0,1,0,0,1,0,33,2,0,1,0,0,0,0,2,44,3,1,2,2,4,2015,1,4,1900,0,NA,125000,0,NA,3,Male,33,1,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
0.041887645,8,1,0,0,1,0,1,0,1,0,0,82,2,1,0,0,0,0,0,3,16,2,1,2,3,3,2006,NA,4,NA,1,7,NA,1,1,1,Female,82,1,None,Secondary (high school) Education,"15,000 to 24,999",Homemaker,Own,Region 2: Midwest,Caucasian / White,No
-0.462501041,2,1,0,0,1,0,1,0,1,0,0,66,2,0,0,0,1,0,0,3,12,4,2,1,2,4,2010,NA,5,600,0,NA,NA,1,1,1,Female,66,1,None,Bachelor's Degree,"15,000 to 24,999",Part-time,Rent,Region 4: West,Asian / Asian American,No
0.04188765,10,1,0,0,1,0,1,0,1,0,0,76,2,1,0,0,0,0,0,3,34,3,1,2,1,3,1969,NA,2,NA,1,4,NA,1,1,1,Female,76,1,None,Secondary (high school) Education,"15,000 to 24,999",Retired,Own,Region 3: South,Caucasian / White,No
-1.212989604,1,2,0,0,2,0,1,0,1,0,0,67,1,1,0,0,0,0,0,1,5,4,1,2,2,4,1992,NA,2,2600,0,NA,105000,0,NA,3,Female,67,2,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
-0.825116057,4,1,0,0,1,0,1,0,1,0,0,74,2,1,0,0,0,0,0,3,3,4,3,1,2,2,1963,NA,2,NA,1,1,15156,0,NA,1,Female,74,1,None,Secondary (high school) Education,"15,000 to 24,999",Retired,Own,Region 4: West,Caucasian / White,No
-0.64090161,4,1,0,0,1,0,1,0,1,0,0,70,2,1,0,0,0,0,0,3,15,2,1,2,2,1,1983,NA,2,0,0,NA,23400,0,NA,1,Male,70,1,None,Secondary (high school) Education,"15,000 to 24,999",Retired,Own,Region 2: Midwest,Caucasian / White,No
-0.121493301,9,2,0,2,0,0,1,0,0,1,0,52,2,0,1,0,0,0,0,2,41,3,1,2,2,3,2006,NA,4,NA,1,6,125000,0,NA,3,Female,52,2,None,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
0.943932657,14,1,0,0,0,0,1,0,0,0,1,61,2,1,0,0,0,0,0,3,45,4,1,2,2,5,1978,NA,2,461,0,NA,NA,1,2,2,Female,61,1,None,Bachelor's Degree,"15,000 to 24,999",Full-time (30 or more hours per week),Live with family member(s) in their residence,Region 4: West,Caucasian / White,No
-0.289497185,4,9,4,2,3,1,0,1,1,1,0,52,2,0,1,0,0,0,0,2,11,3,2,1,7,3,2017,2,4,700,0,NA,5000,0,NA,1,Female,52,5 or more,5 or more,Incomplete Secondary (high school) Education,"Less than 15,000",Unemployed,Rent,Region 3: South,African American / Black,No
1.084037465,16,3,1,1,0,1,0,1,0,1,1,55,1,1,0,0,0,0,0,1,44,3,1,2,2,3,2009,NA,2,600,0,NA,2000,0,NA,1,Female,55,3,2,Associate's Degree,"15,000 to 24,999",Self-employed,Own,Region 3: South,Caucasian / White,Yes
